date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
9/27/2020,Ecuador,134747,766,11172,11279,6
9/28/2020,Ecuador,134965,218,11389,11280,1
9/29/2020,Ecuador,135749,784,12141,11312,32
9/30/2020,Ecuador,137047,1298,13396,11355,43
10/1/2020,Ecuador,138584,1537,14855,11433,78
10/2/2020,Ecuador,139534,950,15743,11495,62
10/3/2020,Ecuador,140351,817,16458,11597,102
10/4/2020,Ecuador,141034,683,8876,11647,50
10/5/2020,Ecuador,141339,305,9147,11681,34
10/6/2020,Ecuador,142056,717,9843,11702,21
10/7/2020,Ecuador,143531,1475,11277,11743,41
10/8/2020,Ecuador,145045,1514,12393,12141,398
10/9/2020,Ecuador,145848,803,13162,12175,34
10/10/2020,Ecuador,146828,980,14129,12188,13
10/11/2020,Ecuador,147033,205,6708,12191,3
10/12/2020,Ecuador,147315,282,6963,12218,27
10/13/2020,Ecuador,148171,856,7802,12235,17
10/14/2020,Ecuador,149083,912,8685,12264,29
10/15/2020,Ecuador,150360,1277,9920,12306,42
10/16/2020,Ecuador,151659,1299,11168,12357,51
10/17/2020,Ecuador,152422,763,11913,12375,18
10/18/2020,Ecuador,153289,867,6715,12387,12
10/19/2020,Ecuador,153423,134,6841,12395,8
10/20/2020,Ecuador,154115,692,7524,12404,9
10/21/2020,Ecuador,155625,1510,8985,12453,49
10/22/2020,Ecuador,156451,826,9764,12500,47
10/23/2020,Ecuador,158270,1819,11555,12528,28
10/24/2020,Ecuador,159614,1344,12885,12542,14
10/25/2020,Ecuador,161635,2021,7323,12553,11
10/26/2020,Ecuador,162178,543,7846,12573,20
10/27/2020,Ecuador,163192,1014,8845,12588,15
10/28/2020,Ecuador,164908,1716,10541,12608,20
10/29/2020,Ecuador,166302,1394,11921,12622,14
10/30/2020,Ecuador,167147,845,12756,12632,10
10/31/2020,Ecuador,168192,1045,13763,12670,38
11/1/2020,Ecuador,169194,1002,7462,12684,14
11/2/2020,Ecuador,169562,368,7822,12692,8
11/3/2020,Ecuador,170110,548,8364,12698,6
11/4/2020,Ecuador,171433,1323,9681,12704,6
11/5/2020,Ecuador,171783,350,10005,12730,26
11/6/2020,Ecuador,172508,725,10699,12761,31
11/7/2020,Ecuador,173486,978,11623,12815,54
11/8/2020,Ecuador,174907,1421,7121,12830,15
11/9/2020,Ecuador,175269,362,7474,12839,9
11/10/2020,Ecuador,175711,442,7906,12849,10
11/11/2020,Ecuador,176630,919,8754,12920,71
11/12/2020,Ecuador,177513,883,9611,12946,26
11/13/2020,Ecuador,178674,1161,10741,12977,31
11/14/2020,Ecuador,179627,953,11674,12997,20
11/15/2020,Ecuador,180295,668,6648,13008,11
11/16/2020,Ecuador,180676,381,7021,13016,8
11/17/2020,Ecuador,181104,428,7440,13025,9
11/18/2020,Ecuador,182250,1146,8559,13052,27
11/19/2020,Ecuador,183246,996,9534,13073,21
11/20/2020,Ecuador,183840,594,10106,13095,22
11/21/2020,Ecuador,184876,1036,11098,13139,44
11/22/2020,Ecuador,185643,767,8433,13201,62
11/23/2020,Ecuador,185944,301,8710,13225,24
11/24/2020,Ecuador,186436,492,9163,13264,39
11/25/2020,Ecuador,187230,794,9933,13288,24
11/26/2020,Ecuador,188138,908,10813,13316,28
11/27/2020,Ecuador,189534,1396,12167,13358,42
11/28/2020,Ecuador,190909,1375,13529,13371,13
11/29/2020,Ecuador,192117,1208,8890,13423,52
11/30/2020,Ecuador,192685,568,9420,13461,38
12/1/2020,Ecuador,193673,988,10368,13501,40
12/2/2020,Ecuador,194876,1203,11510,13562,61
12/3/2020,Ecuador,195884,1008,12468,13612,50
12/4/2020,Ecuador,196482,598,12982,13696,84
12/5/2020,Ecuador,197391,909,13831,13756,60
12/6/2020,Ecuador,197998,607,10032,13778,22
12/7/2020,Ecuador,198244,246,10276,13780,2
12/8/2020,Ecuador,198752,508,10770,13794,14
12/9/2020,Ecuador,199228,476,11226,13814,20
12/10/2020,Ecuador,200379,1151,12341,13850,36
12/11/2020,Ecuador,200765,386,12719,13858,8
12/12/2020,Ecuador,201524,759,13462,13874,16
12/13/2020,Ecuador,202110,586,10284,13875,1
12/14/2020,Ecuador,202180,70,10354,13875,0
12/15/2020,Ecuador,202356,176,10509,13896,21
12/16/2020,Ecuador,203461,1105,11595,13915,19
12/17/2020,Ecuador,204249,788,12366,13932,17
12/18/2020,Ecuador,205003,754,13110,13942,10
12/19/2020,Ecuador,205920,917,14021,13948,6
12/20/2020,Ecuador,206257,337,14358,13948,0
12/21/2020,Ecuador,206329,72,10762,13949,1
12/22/2020,Ecuador,206364,35,10797,13949,0
12/23/2020,Ecuador,207084,720,11504,13962,13
12/24/2020,Ecuador,208010,926,12415,13977,15
12/25/2020,Ecuador,208828,818,13226,13984,7
12/26/2020,Ecuador,209274,446,13666,13990,6
12/27/2020,Ecuador,209355,81,10856,13992,2
12/28/2020,Ecuador,209758,403,11257,13994,2
12/29/2020,Ecuador,210326,568,11818,14001,7
12/30/2020,Ecuador,211512,1186,12982,14023,22
12/31/2020,Ecuador,212512,1000,13971,14034,11
1/1/2021,Ecuador,213378,866,14820,14051,17
1/2/2021,Ecuador,214513,1135,15947,14059,8
1/3/2021,Ecuador,214614,101,10205,14059,0
1/4/2021,Ecuador,215080,466,10661,14069,10
1/5/2021,Ecuador,216083,1003,11630,14103,34
1/6/2021,Ecuador,217377,1294,12881,14146,43
1/7/2021,Ecuador,218385,1008,13877,14158,12
1/8/2021,Ecuador,219148,763,14633,14165,7
1/9/2021,Ecuador,220349,1201,15822,14177,12
1/10/2021,Ecuador,221070,721,16543,14177,0
1/11/2021,Ecuador,221506,436,16972,14184,7
1/12/2021,Ecuador,222567,1061,14790,14196,12
1/13/2021,Ecuador,224315,1748,16505,14229,33
1/14/2021,Ecuador,226002,1687,18175,14246,17
1/15/2021,Ecuador,226866,864,19012,14273,27
1/16/2021,Ecuador,230808,3942,22911,14316,43
1/17/2021,Ecuador,231482,674,17831,14319,3
1/18/2021,Ecuador,231644,162,17990,14322,3
1/19/2021,Ecuador,232568,924,18854,14382,60
1/20/2021,Ecuador,234315,1747,20546,14437,55
1/21/2021,Ecuador,236189,1874,22331,14526,89
1/22/2021,Ecuador,237158,969,23264,14562,36
1/23/2021,Ecuador,238232,1074,24304,14596,34
1/24/2021,Ecuador,241292,3060,22598,14623,27
1/25/2021,Ecuador,241567,275,22857,14639,16
1/26/2021,Ecuador,242146,579,23407,14668,29
1/27/2021,Ecuador,243535,1389,24760,14704,36
1/28/2021,Ecuador,246000,2465,27163,14766,62
1/29/2021,Ecuador,246687,687,27814,14802,36
1/30/2021,Ecuador,249779,3092,30857,14851,49
1/31/2021,Ecuador,250828,1049,26155,14859,8
2/1/2021,Ecuador,250986,158,26282,14890,31
2/2/2021,Ecuador,251279,293,26550,14915,25
2/3/2021,Ecuador,252390,1111,27627,14949,34
2/4/2021,Ecuador,253339,949,28557,14968,19
2/5/2021,Ecuador,255412,2073,30616,14982,14
2/6/2021,Ecuador,257115,1703,32297,15004,22
2/7/2021,Ecuador,258282,1167,22872,15012,8
2/8/2021,Ecuador,258607,325,23196,15013,1
2/9/2021,Ecuador,259783,1176,24299,15086,73
2/10/2021,Ecuador,260076,293,24562,15116,30
2/11/2021,Ecuador,262213,2137,26641,15174,58
2/12/2021,Ecuador,263517,1304,27899,15220,46
2/13/2021,Ecuador,265527,2010,29860,15269,49
2/14/2021,Ecuador,267223,1696,21525,15321,52
2/15/2021,Ecuador,267701,478,21969,15355,34
2/16/2021,Ecuador,268073,372,22304,15392,37
2/17/2021,Ecuador,268219,146,22448,15394,2
2/18/2021,Ecuador,269860,1641,24039,15444,50
2/19/2021,Ecuador,271276,1416,25425,15474,30
2/20/2021,Ecuador,273097,1821,27207,15513,39
2/21/2021,Ecuador,274673,1576,20320,15536,23
2/22/2021,Ecuador,274968,295,20604,15547,11
2/23/2021,Ecuador,275780,812,21396,15567,20
2/24/2021,Ecuador,278779,2999,24328,15634,67
2/25/2021,Ecuador,281169,2390,26683,15669,35
2/26/2021,Ecuador,282599,1430,28069,15713,44
2/27/2021,Ecuador,284347,1748,29751,15779,66
2/28/2021,Ecuador,286155,1808,22446,15811,32
3/1/2021,Ecuador,286367,212,22637,15832,21
3/2/2021,Ecuador,286725,358,22977,15850,18
3/3/2021,Ecuador,289472,2747,25653,15921,71
3/4/2021,Ecuador,289735,263,25878,15959,38
3/5/2021,Ecuador,291070,1335,27175,15997,38
3/6/2021,Ecuador,292943,1873,29025,16020,23
3/7/2021,Ecuador,294503,1560,22455,16039,19
3/8/2021,Ecuador,294618,115,22566,16043,4
3/9/2021,Ecuador,295114,496,23036,16069,26
3/10/2021,Ecuador,296841,1727,24727,16105,36
3/11/2021,Ecuador,297957,1116,25820,16128,23
3/12/2021,Ecuador,299216,1259,27014,16193,65
3/13/2021,Ecuador,300666,1450,28442,16215,22
3/14/2021,Ecuador,302221,1555,22821,16236,21
3/15/2021,Ecuador,302498,277,23094,16240,4
3/16/2021,Ecuador,302854,356,23431,16259,19
3/17/2021,Ecuador,305598,2744,26134,16300,41
3/18/2021,Ecuador,307429,1831,27932,16333,33
3/19/2021,Ecuador,309643,2214,30067,16412,79
3/20/2021,Ecuador,310868,1225,31269,16435,23
3/21/2021,Ecuador,312598,1730,24300,16451,16
3/22/2021,Ecuador,312851,253,24526,16478,27
3/23/2021,Ecuador,313570,719,25219,16504,26
3/24/2021,Ecuador,316807,3237,28420,16540,36
3/25/2021,Ecuador,318656,1849,30227,16582,42
3/26/2021,Ecuador,321451,2795,32972,16632,50
3/27/2021,Ecuador,322699,1248,34173,16679,47
3/28/2021,Ecuador,324482,1783,26060,16738,59
3/29/2021,Ecuador,325124,642,26694,16746,8
3/30/2021,Ecuador,327325,2201,28861,16780,34
3/31/2021,Ecuador,328755,1430,30224,16847,67
4/1/2021,Ecuador,330388,1633,31827,16877,30
4/2/2021,Ecuador,332038,1650,33444,16910,33
4/3/2021,Ecuador,333175,1137,34562,16929,19
4/4/2021,Ecuador,335681,2506,28411,16956,27
4/5/2021,Ecuador,336777,1096,29476,16987,31
4/6/2021,Ecuador,337702,925,30384,17004,17
4/7/2021,Ecuador,339604,1902,32233,17057,53
4/8/2021,Ecuador,341619,2015,34190,17115,58
4/9/2021,Ecuador,342678,1059,35206,17158,43
4/10/2021,Ecuador,344877,2199,37288,17275,117
4/11/2021,Ecuador,346817,1940,39210,17293,18
4/12/2021,Ecuador,347070,253,39458,17298,5
4/13/2021,Ecuador,347589,519,31634,17351,53
4/14/2021,Ecuador,350539,2950,34535,17400,49
4/15/2021,Ecuador,355431,4892,39338,17489,89
4/16/2021,Ecuador,355964,533,39832,17528,39
4/17/2021,Ecuador,358157,2193,41912,17641,113
4/18/2021,Ecuador,360546,2389,33302,17703,62
4/19/2021,Ecuador,360563,17,33319,17703,0
4/20/2021,Ecuador,361154,591,33869,17744,41
4/21/2021,Ecuador,362843,1689,35498,17804,60
4/22/2021,Ecuador,365393,2550,37887,17965,161
4/23/2021,Ecuador,371306,5913,43703,18062,97
4/24/2021,Ecuador,372754,1448,45055,18158,96
4/25/2021,Ecuador,373362,608,36587,18177,19
4/26/2021,Ecuador,374775,1413,37877,18300,123
4/27/2021,Ecuador,375329,554,38342,18389,89
4/28/2021,Ecuador,377662,2333,40594,18470,81
4/29/2021,Ecuador,380689,3027,43539,18552,82
4/30/2021,Ecuador,381862,1173,44633,18631,79
5/1/2021,Ecuador,384589,2727,47267,18724,93
5/2/2021,Ecuador,387299,2710,38977,18740,16
5/3/2021,Ecuador,388046,747,39699,18765,25
5/4/2021,Ecuador,391242,3196,42797,18863,98
5/5/2021,Ecuador,393048,1806,44559,18907,44
5/6/2021,Ecuador,395327,2279,46727,19018,111
5/7/2021,Ecuador,396888,1561,48245,19061,43
5/8/2021,Ecuador,398921,2033,50202,19137,76
5/9/2021,Ecuador,400296,1375,38196,19222,85
5/10/2021,Ecuador,402060,1764,39940,19242,20
5/11/2021,Ecuador,402595,535,40431,19286,44
5/12/2021,Ecuador,404632,2037,42405,19349,63
5/13/2021,Ecuador,405783,1151,43463,19442,93
5/14/2021,Ecuador,407002,1219,44610,19514,72
5/15/2021,Ecuador,409520,2518,46950,19692,178
5/16/2021,Ecuador,410129,609,35931,19699,7
5/17/2021,Ecuador,410870,741,36585,19786,87
5/18/2021,Ecuador,411466,596,37090,19877,91
5/19/2021,Ecuador,412907,1441,38429,19979,102
5/20/2021,Ecuador,415255,2348,40734,20022,43
5/21/2021,Ecuador,416621,1366,42015,20107,85
5/22/2021,Ecuador,417840,1219,43161,20180,73
5/23/2021,Ecuador,418851,1011,44159,20193,13
5/24/2021,Ecuador,419198,347,32563,20210,17
5/25/2021,Ecuador,420167,969,33515,20227,17
5/26/2021,Ecuador,421231,1064,34494,20312,85
5/27/2021,Ecuador,422329,1098,35547,20357,45
5/28/2021,Ecuador,423165,836,36332,20408,51
5/29/2021,Ecuador,424741,1576,37831,20485,77
5/30/2021,Ecuador,425841,1100,30145,20545,60
5/31/2021,Ecuador,426037,196,30314,20572,27
